ID,Species,Common,PercentID,Evalue,X2023ESI_01,X2023ESI_02,X2023ESI_03,X2023ESI_04,X2023ESI_05,X2023ESI_06,X2023ESI_07,X2023ESI_08,X2023ESI_09,X2023ESI_10,X2023ESI_12,X2023ESI_13,X2023ESI_14,X2023ESI_15,X2023ESI_17,X2023ESI_18,X2023ESI_19,X2023ESI_21,X2023ESI_22,X499612,X499613,X499614,X499615,X499616,X499617,X499618,X499619,X499620,X499621,X499622,X499623,X499624,X499625,X499626,X499627,X499628,X499629,X499630,X499631,X499632,X499633,X499634,X499635,X499636,X499637,X499638,X499639,X499640,X499641,X499642,X499643,X499644,X499645,X499646,X499647,X499648,X499649,X499650,X499651,X499652,X499653,X499654,X499655
5f8447c4a9a9e71087b0d0c5eb34254c,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,330,0,0,0,0,0,85,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19fd197c0adc3406d1e36e60699e774,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,110,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
f2802e4e039714df7c29bddd8d341e76,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525d641109d22adefc0f364ce988d155,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0
b4a557535d89c468f25d9a38f34e3b7e,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,110,0,0,153,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
1537bfbe311750673353c799d31f8562,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,56,0,57,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0
c6fbbf4c8dac9ff522c4a05dd45421c8,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0
e7356bdc55c1f23db918433b53c162bf,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9b02148cfc5a0680a8fffbe364d86a0,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46bbbb572326c563c35c6e831b0a1b25,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5c150dc6c6d775db450e4d235c4f5d1,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4602e16faef0ac06c701066c0f7b2e7,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,226,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06071e1112395c13bb8ae01a5702123a,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7250b6fca3d642b0e6e8c7f3c3058564,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0ab3f9375c574b17976c5cbf4168dda,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d8dd3b838b085ac32b269acfb516d9c,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494506d67563a879627d5d852af5dd71,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,202,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66bdedee5157691f7b5cf5a4f85e23db,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497b3a9dc5b40d4217c35fac2b36d5c,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db1759e0fccd1b19364e8051a478090,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0
34d7420304e37145d6fa80983aa5effa,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0
f5986d76bd21b0d551ba7917f315fb79,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46a107cd8d354107382a83f574ff068b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75f6f90c1fb6b324332b1a69e8d89c87,Clupea harengus,Atlantic herring,99.419,6.50E-81,44,0,105,0,0,0,0,0,69,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b2c273c61c1c11d8589e6817a5f813e,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c38cf3590439b2dcd5c3ab42c9b8ce17,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0
fd3efa14a45d2b4cf92085a807918d01,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0
bd1c08d952c275d760e9c0dbea35f7cb,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443b5c7a0eae59aaa2aa30aded1b3e0e,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b128c8133b541daa84c1ca1d9b3d8be5,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bd5c341e1dc216638591eab4578c208,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,129,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352b0e137ca8d282458f24623eecce10,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0
ce9fda72936ab40f798ab50e82b77813,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57ae3616bf26796453dc4c468f42c76e,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d32f32f217aed58adf3de4463146d1d9,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,115,0,0,0,0,28,80,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243fbeaa7d2e7dff153a89a2b1873052,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d69b422cb1577f5a366230b9281dfe7d,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175fc8fc22c987c1b7800b354717fdbd,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ab4955395d676f60e11c767ff79ff9d,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9887e7c1a2e8aa0a986af48c7bf6bba,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37589cb6b66262707f91effc51e6f3d4,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29b990564e9518b08f4698d6beeb2afb,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8e712cb32c881bf703886cb5f38c78b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d92e63bd8b20a0b8f71d1c2531f85bc,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,83,0,0,34,0,0,55,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8fbac361fa7e3fa452bf6eb64d405b7,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8de116f5d136b4711eb76c5b7d5bac93,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd5da13e6be370eb0647d2ce6cb78256,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6edda1e040200e36c421329d5caddcc,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01910d8209b7045c9ab46df9fb068087,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbe6ae074793a7ace926f3bbd0938a7b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099db84b6c18c41e78132482e345ba7,Clupea harengus,Atlantic herring,99.419,6.50E-81,71,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f26f33c8edd8b73644c2396c21d984e8,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db764396790be6bdceb895cf0b6c008c,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d577f6392967118d2bd1bc8155167ed0,Clupea harengus,Atlantic herring,99.419,6.50E-81,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8befc1e38e5a9c8cf39757b3345a096e,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,81,0,0,25,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebf9c1ac564b294c98f3d66b5dcf7ff3,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8214e8132aa93c001ab690462998e4d,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0
1644bd41f55be87f5d9e0bc94bc5a22f,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9219d94fcc21bd318475e7dabbd4c980,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905dda158952f8eb34f4cbb59df0bedb,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5ecff2ccd30c7cb88564ede58cf7839,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dce09944594bb18122d35a8f0a19e583,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01a779765c5e8af99ae2a0b42c88dc7d,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa9cbffcf2e177fab49a05bc4e40ff38,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,70,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411f10db578039e95612fc4a208e130b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34d27cfd1a0c63e2387ec20f517e73b4,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccf81e6ca21e8ba710effaeb64cc087b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,83,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81ed4ec08e80afd872dc4d52592112da,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed754f4bb7264c4f77097a1445195de5,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
6a9ba8ae7c88504fe811462119cb8e50,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb5c763ec8e187215f6ca7a4a9fe9cb5,Clupea harengus,Atlantic herring,99.419,6.50E-81,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000e61b0cbbee8a472098280a0b08e48,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc14a227cd4321ba8e8b278a68978c06,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611a615ddb5444a18203262ea7c8581,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,31,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6d3dfec1ca9b3acf26144887a68cbc3,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b55235ee8dca918ebfcc7cb609e0c74b,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b860b9f542a726f35b4f7a095c527d9,Clupea harengus,Atlantic herring,99.419,6.50E-81,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
