aphia_id,code,common_name_en,common_name_fr,created_at,created_by,created_by_id,id,invertebrate,is_invalid,is_new,last_modified_by,last_modified_by_id,scientific_name,shrimp,updated_at,uuid
126843,1089,ALTIPINNUS,,2023-01-30 19:23:58 UTC,,,11827,No,No,Yes,,,Pseudoscopelus altipinnis,No,2023-03-07 15:22:44 UTC,7691035c-ef0d-4eca-bbf4-554eddd8b1ea
159807,1090,vermilion snapper,,2023-01-30 19:24:00 UTC,,,11828,No,No,Yes,,,Rhomboplites aurorubens,No,2023-03-07 15:22:44 UTC,a1b6fc5c-506d-462f-abee-39515422e5f7
126708,1096,abyssal smooth-head,,2023-01-30 19:24:01 UTC,,,11829,No,No,Yes,,,Rinoctes nasutus,No,2023-03-07 15:22:45 UTC,5d1808ff-a5fc-492f-a382-76761042d4d0
159217,1098,sash flounder,,2023-01-30 19:24:03 UTC,,,11830,No,No,Yes,,,Trichopsetta ventralis,No,2023-03-07 15:22:45 UTC,ed4b2f31-266b-4cc9-8301-965458b6f165
,1100,EGGS UNID.,,2023-01-30 19:24:03 UTC,,,11831,No,No,Yes,,,,No,2023-03-07 15:22:45 UTC,ea8e1d58-8668-4bb2-b3ed-94e2281e87f2
126242,1101,BOARFISH,,2023-01-30 19:24:05 UTC,,,11832,No,No,Yes,,,Antigonia,No,2023-03-07 15:22:46 UTC,912b4fc3-58ca-4310-9354-6f7499c15eee
125459,1105,ROUGHIES UNSPEC.,,2023-01-30 19:24:06 UTC,,,11833,No,No,Yes,,,Trachichthyidae,No,2023-03-07 15:22:46 UTC,9bc56803-7fc7-49ea-9699-2f7821fa5407
126404,1106,SILVER ROUGHY,hoplostète argenté,2023-01-30 19:24:08 UTC,,,11834,No,No,Yes,,,Hoplostethus mediterraneus,No,2023-03-07 15:22:46 UTC,7ff746e4-8b77-455b-b06b-458c3fae7577
159415,1107,WESTERN ROUGHY,hoplostète occidental,2023-01-30 19:24:10 UTC,,,11835,No,No,Yes,,,Hoplostethus occidentalis,No,2023-03-07 15:22:46 UTC,db07d022-1795-4ad4-83d2-ee8d98f1a135
105763,1191,SKATE;LITTLE OR WINTER; UNSPECIFIED,Raie non-spécifié,2020-08-13 14:04:48 UTC,,,1191,No,No,No,,,Leucoraja sp.,No,2023-03-07 15:15:33 UTC,b3c292c5-999b-418d-80f6-7c5605fa8fc9
,1224,RAJA/SKATE EGGS,,2023-01-30 19:24:10 UTC,,,11836,No,No,Yes,,,,No,2023-03-07 15:22:47 UTC,cf08cade-9980-4c39-8369-07cd3c74d7b2
105808,1264,GHOST CATSHARK,Holbiche fantome,2020-08-13 14:04:48 UTC,,,1264,No,No,No,,,Apristurus manis,No,2023-03-07 15:15:34 UTC,2fb153d8-9164-4f47-8bb2-137a1416b4b4
105871,1265,"BLACK SKATE, NORWEGIAN SKATE",,2023-01-30 19:24:12 UTC,,,11837,No,No,Yes,,,Dipturus nidarosiensis,No,2023-03-07 15:22:47 UTC,b203012c-4a42-4789-a1dc-0fd526838c27
105873,1267,SANDY RAY; RAJA,raie circulaire / raie de sable,2023-01-30 19:24:13 UTC,,,11838,No,No,Yes,,,Leucoraja circularis,No,2023-03-07 15:22:47 UTC,0777d7fa-13a8-44c8-8a16-be1576b82566
105895,1268,RAJA,,2023-01-30 19:24:15 UTC,,,11839,No,No,Yes,,,Rajella kukujevi,No,2023-03-07 15:22:48 UTC,78c5c4d4-227e-4a0e-9532-3aeb7e4f297c
126463,1269,VAILLANTS GRENADIER,,2022-12-21 01:41:53 UTC,,,11148,No,No,No,,,Bathygadus melanobranchus,No,2023-03-07 15:19:35 UTC,ee042506-572d-406b-a02c-1d30fbc3e451
126473,1270,SMOOTH GRENADIER,,2022-12-21 01:41:55 UTC,,,11149,No,No,No,,,Nezumia aequalis,No,2023-03-07 15:19:35 UTC,38aa3194-7717-4f5f-bb48-9d6c35ca875d
126683,1271,SMALLEYE SMOOTHHEAD,,2023-01-30 19:24:17 UTC,,,11840,No,No,Yes,,,Alepocephalus productus,No,2023-03-07 15:22:48 UTC,12cfedb2-f0c1-4f93-82a5-bb9f937a0a75
105866,1272,PALE RAY,,2023-01-30 19:24:19 UTC,,,11841,No,No,Yes,,,Bathyraja pallida,No,2023-03-07 15:22:48 UTC,ec316299-6d5d-4b94-8a41-5d06e51143c3
126496,1274,Schmidt's cod,,2022-12-21 01:41:59 UTC,,,11151,No,No,No,,,Lepidion schmidti,No,2023-03-07 15:19:36 UTC,b0feef0c-ebed-45f6-ad44-b89c0188f7dd
126743,1275,SMALLSCALE SEARSID; MAULESIA,,2023-01-30 19:24:20 UTC,,,11842,No,No,Yes,,,Maulisia microlepis,No,2023-03-07 15:22:48 UTC,e9312e0c-d17a-4a42-9f1b-220a18faed14
127257,1278,CRISTULATA,,2023-01-30 19:24:22 UTC,,,11843,No,No,Yes,,,Trachyscorpia echinata,No,2023-03-07 15:22:49 UTC,293bf845-8a9c-4d34-9340-6fdb29a94e50
124002,1279,Sea Star (T. mirabilis),Étoile de mer (T. mirabilis),2020-08-13 14:04:48 UTC,,,1279,No,No,No,,,Tremaster mirabilis,No,2023-05-23 20:03:40 UTC,4802d1fc-3249-4abd-af53-d6194be5a3e9
123815,1280,Sea Star (U. lincki),Étoile de mer (U. lincki),2022-05-25 01:46:31 UTC,pablo,10,10965,No,No,No,pablo,10,Urasterias lincki,No,2023-05-23 20:03:43 UTC,2f9db661-dbe1-11ec-bdaf-a08cfde36583
