#OTU ID	2A01S1	2A01S2	2A01S3	2A10S3	2A12B1	2A12B2	2A12B3	2A12S1	2A12S2	2A12S3	2B01S1	2B01S2	2B02S1	2B02S2	2B03B1	2B03B2	2B03B3	2B03S1	2B03S2	2B03S3	301B1	301B2	301B3	301S1	301S2	301S3	302S1	302S2	302S3	303S1	303S2	303S3	M01S1	M01S2	M01S3	M02S1	M04S1	M04S2	M04S3	M06S2	M06S3	M07S1	M07S2	M08B1	M08S2	M08S3	M11S1	M11S2	M11S3	M15S1	M15S2	M15S3	M16S2	M16S3	M19S1	M19S2	M19S3	M20B1	M20B2	M20B3	M22S1	M22S2	M22S3	M24S1	M24S2	M24S3	M26S1	M26S2	M28S1	M28S2	M28S3	M30B1	M30B2	M30B3	M30S1	M30S2	M32B1	M32B2	M32B3	M32S2	M32S3	PCR_blank_001	PCR_blank_002	Kingdom	K_probability	Phylum	phylum	P_probability	Class	class	Class_Probability	Order	order	O_Probability	Family	family	F_probability	Genus	genus	G_probability	Species	species	prob
c0d89758975377172717e96a83b81634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	28	11	17	9	11	0	25	0	56	0	41	0	13	35	0	120	106	24	69	41	0	0	29	14	38	0	110	27	0	10	0	0	16	0	14	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Bacillariales	order	1	Bacillariaceae	family	1	Cylindrotheca	genus	1	Cylindrotheca_closterium	species	1
a162ee3915c0860bf754bb3ca5bf8273	0	0	31	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	30	0	17	9	0	23	0	49	21	0	0	0	31	9	0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Bacillariales	order	1	Bacillariaceae	family	1	Cylindrotheca	genus	1	Cylindrotheca_closterium	species	1
a235f927b955635e3da53a4a68b510ee	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	21	0	0	0	0	21	36	0	0	12	0	0	0	5	6	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Bacillariales	order	1	Bacillariaceae	family	1	Cylindrotheca	genus	1	Cylindrotheca_closterium	species	1
b2c81baff89ad5d1984a3aebef1f834c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0	0	14	0	0	30	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Bacillariales	order	1	Bacillariaceae	family	1	Cylindrotheca	genus	1	Cylindrotheca_closterium	species	1
36319e135d007a7a32070485027847ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	6	0	7	0	0	0	0	26	0	0	0	0	0	0	7	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Naviculales	order	1	Naviculaceae	family	1	Navicula	genus	1	Navicula_sp._BOLD:AAO6950	species	1
aac077547d78dbd442373acaf0597790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	9	6	0	0	0	0	0	7	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Bacillariophyceae	class	1	Bacillariales	order	1	Bacillariaceae	family	1	Cylindrotheca	genus	1	Cylindrotheca_closterium	species	1
736a04aa69f1cdd2fea3c0e8746ed419	30	58	30	19	0	39	42	0	31	31	28	38	22	28	28	29	11	27	53	0	33	37	35	0	47	0	43	26	41	29	111	5	16	0	0	12	27	61	54	20	78	44	41	47	54	55	30	94	59	81	54	37	0	19	42	109	63	60	20	20	34	56	90	74	65	138	44	40	42	20	19	76	102	31	0	40	0	0	14	33	35	0	0	undef_Eukaryota	0.88	Bacillariophyta	phylum	0.87	Coscinodiscophyceae	class	0.87	Thalassiosirales	order	0.81	Skeletonemataceae	family	0.8	Skeletonema	genus	0.8	Skeletonema_subsalsum	species	0.31
cac9b625168fb41e61e29512daa2982b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Eukaryota	0.87	Bacillariophyta	phylum	0.86	Coscinodiscophyceae	class	0.86	Thalassiosirales	order	0.82	Skeletonemataceae	family	0.81	Skeletonema	genus	0.81	Skeletonema_subsalsum	species	0.35
3b9c4d1e7e60caa685494d4d165823a3	49	109	95	15	0	38	30	21	23	23	20	38	34	51	32	24	16	29	57	0	12	33	28	0	61	21	61	0	32	17	42	0	399	562	501	695	256	427	457	230	496	521	615	621	110	102	85	508	458	181	268	122	40	51	201	185	96	73	94	17	57	68	69	42	0	101	62	47	50	34	42	61	64	30	0	26	0	0	11	11	10	0	0	undef_Eukaryota	0.94	Bacillariophyta	phylum	0.94	Coscinodiscophyceae	class	0.94	Thalassiosirales	order	0.92	Skeletonemataceae	family	0.83	Skeletonema	genus	0.83	Skeletonema_subsalsum	species	0.73
3091033f77aed871d19db9b5fcc6ecb9	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	10	0	0	0	0	0	0	undef_Eukaryota	0.94	Bacillariophyta	phylum	0.94	Coscinodiscophyceae	class	0.94	Thalassiosirales	order	0.89	Skeletonemataceae	family	0.88	Skeletonema	genus	0.88	Skeletonema_subsalsum	species	0.38
dc818c753eff70bf9d6661bc9ad5a31c	30	0	0	0	0	0	46	0	0	0	31	65	50	0	0	0	0	40	61	0	0	0	0	0	76	0	0	0	0	75	104	0	0	0	0	22	0	19	42	0	0	23	22	0	14	31	0	0	29	0	0	0	0	0	0	65	31	0	73	0	41	43	27	63	0	43	30	0	42	31	0	0	42	37	0	32	0	19	0	41	0	0	0	undef_Eukaryota	0.95	Bacillariophyta	phylum	0.95	Coscinodiscophyceae	class	0.95	Thalassiosirales	order	0.89	Skeletonemataceae	family	0.89	Skeletonema	genus	0.89	Skeletonema_subsalsum	species	0.5
87ab283f5470fa54b22c7ede004afb8b	0	76	58	55	32	0	0	30	32	38	40	74	0	28	36	41	18	0	0	18	30	13	21	0	0	31	39	35	60	0	0	0	0	19	0	0	12	0	0	19	69	0	0	0	0	0	0	40	0	34	66	27	9	78	41	0	0	0	0	29	0	0	28	0	68	55	27	51	0	0	16	62	0	0	37	33	17	0	44	0	55	0	0	undef_Eukaryota	0.99	Bacillariophyta	phylum	0.99	Coscinodiscophyceae	class	0.99	Thalassiosirales	order	0.92	Skeletonemataceae	family	0.92	Skeletonema	genus	0.92	Skeletonema_subsalsum	species	0.5
9fe55c1559bb5c03bec55ce83c1e5575	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	10	4	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	8	9	0	4	0	0	0	0	15	0	5	0	0	0	5	14	5	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Coscinodiscophyceae	class	1	Thalassiosirales	order	1	Skeletonemataceae	family	1	Skeletonema	genus	1	Skeletonema_dohrnii	species	0.74
2a9a820760a9dc32a26f415c9d5db107	11	38	35	11	0	0	39	12	31	12	9	13	29	0	41	0	14	8	17	0	6	28	23	0	16	20	8	0	6	6	8	0	15	43	23	27	59	70	51	27	65	53	68	0	18	35	21	60	84	45	65	34	6	27	44	0	13	42	0	23	14	25	22	8	20	45	20	35	20	5	45	76	17	9	0	20	14	0	28	25	13	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Coscinodiscophyceae	class	1	Thalassiosirales	order	1	Skeletonemataceae	family	1	Skeletonema	genus	1	Skeletonema_potamos	species	1
76fb3b5cc3948a567b0402c58c29dd5b	0	62	0	0	4	6	0	0	0	0	25	10	0	0	32	0	0	30	0	0	0	0	9	0	4	0	0	21	0	0	45	28	0	6	0	0	0	0	11	0	23	68	0	0	0	73	0	10	0	48	0	29	0	0	9	40	0	0	0	0	0	25	4	0	0	0	0	30	0	0	0	55	0	0	0	0	0	5	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Coscinodiscophyceae	class	1	Rhizosoleniales	order	1	Rhizosoleniaceae	family	1	Rhizosolenia	genus	1	Rhizosolenia_setigera	species	1
93346737397e95bd0f6afce29cd684c8	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	49	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	48	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Coscinodiscophyceae	class	1	Rhizosoleniales	order	1	Rhizosoleniaceae	family	1	Rhizosolenia	genus	1	Rhizosolenia_setigera	species	1
16f076440956b911fc70ad559aa05601	0	16	14	74	0	17	30	12	26	34	74	31	10	24	21	28	35	14	55	32	0	0	48	0	0	44	14	0	0	49	100	0	0	0	0	0	0	11	10	0	76	0	0	0	0	50	0	42	45	27	147	23	10	47	132	126	78	12	104	49	61	139	62	40	74	143	67	122	0	18	37	117	119	29	14	40	11	0	0	49	66	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Fragilariophyceae	class	1	Thalassionemales	order	1	Thalassionemataceae	family	1	Thalassionema	genus	1	Thalassionema_nitzschioides	species	1
e36d8341d26d86140ae4ede21a4b4509	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	33	0	0	0	37	0	0	7	0	0	0	0	2	0	0	0	0	7	12	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	35	0	0	0	0	0	0	7	9	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Fragilariophyceae	class	1	Thalassionemales	order	1	Thalassionemataceae	family	1	Thalassionema	genus	1	Thalassionema_nitzschioides	species	1
b5aeeef84008d2d90b1caf2df701b59a	40	50	47	25	27	45	66	17	0	12	59	57	24	57	65	25	55	49	37	12	0	43	49	0	64	32	19	34	68	0	56	0	0	5	0	0	14	0	15	25	63	7	15	986	21	44	0	42	0	0	74	13	0	56	30	61	0	181	0	44	89	59	34	0	138	113	49	54	35	30	110	139	77	71	32	72	17	28	15	72	76	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Mediophyceae	class	1	Lithodesmiales	order	1	Lithodesmiaceae	family	1	Ditylum	genus	1	Ditylum_brightwellii	species	1
75a8a6f68c802a7e3fe4cd472a57d78b	0	0	0	0	0	0	41	0	43	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	28	55	0	30	54	31	37	66	104	57	0	0	0	0	30	0	41	0	0	41	0	0	0	0	47	0	0	0	0	0	0	0	0	0	undef_Eukaryota	1	Bacillariophyta	phylum	1	Mediophyceae	class	1	Lithodesmiales	order	1	Lithodesmiaceae	family	1	Ditylum	genus	1	Ditylum_brightwellii	species	1
5ad75d6d1fb0a871e9753c499efbe269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	19	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Bacteria_bacteria	0.96	Bacillota	phylum	0.8	Bacilli	class	0.8	Lactobacillales	order	0.8	Aerococcaceae	family	0.8	Aerococcus	genus	0.8	Aerococcus_urinae	species	0.8
5ade17666ae148d58f0ea79cbad1e727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	9	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	undef_Bacteria_bacteria	0.95	Bacillota	phylum	0.89	Bacilli	class	0.89	Lactobacillales	order	0.89	Aerococcaceae	family	0.89	Aerococcus	genus	0.89	Aerococcus_urinae	species	0.89
50aac1e20c21a958109529432479ef62	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
4c4197b87d0b22238ba6cce8328d2290	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
bb21821924f36e57b9c34613e8aa8151	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
45fe83279f0ceb195a0f8ced717122bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
93de92ed3e21aa0613557ad8f7b515d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
4d27f8d2c277d38edfdce4aace9994ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
5747a2aebb76e96667f1972aa607c252	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Bryozoa	phylum	1	Gymnolaemata	class	1	Cheilostomatida	order	1	Membraniporidae	family	1	Membranipora	genus	1	Membranipora_membranacea	species	1
0f9bc292db27a035f1d9e432333971db	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	Viridiplantae	0.9	Chlorophyta	phylum	0.84	Mamiellophyceae	class	0.83	Dolichomastigales	order	0.83	Dolichomastigaceae	family	0.83	Dolichomastix_green_algae	genus	0.83	Dolichomastix_tenuilepis	species	0.83
3baaf1f9ef19e1e81a5f457760d12368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	42	0	50	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	9	0	0	0	0	0	16	0	0	0	0	Viridiplantae	0.9	Chlorophyta	phylum	0.89	Mamiellophyceae	class	0.86	Dolichomastigales	order	0.86	Dolichomastigaceae	family	0.86	Dolichomastix_green_algae	genus	0.86	Dolichomastix_tenuilepis	species	0.86
831b9978dbc95a7bcea9c0cf95a2a020	3	0	0	0	5	8	10	0	8	0	5	0	7	9	0	7	0	0	17	0	3	0	8	0	0	0	0	0	12	8	7	3	0	0	3	3	0	0	3	5	0	0	0	0	0	0	0	8	0	11	7	15	2	17	0	0	0	11	10	0	9	12	9	0	5	4	7	4	0	0	0	9	7	11	0	2	0	0	0	0	7	0	0	Viridiplantae	0.99	Chlorophyta	phylum	0.91	Mamiellophyceae	class	0.91	Mamiellales	order	0.91	Mamiellaceae	family	0.91	Mantoniella	genus	0.87	Mantoniella_squamata	species	0.87
09060c7da51712d736a9b8deb3b3a71e	15	24	38	24	14	11	12	18	18	12	28	26	17	11	28	16	23	23	15	0	10	7	15	0	18	20	20	9	36	26	22	6	0	4	0	0	0	0	0	10	11	14	7	0	0	0	0	0	8	22	15	12	0	0	10	16	0	22	0	0	15	20	10	6	16	24	7	13	18	20	12	19	12	22	8	8	0	0	23	23	18	0	0	Viridiplantae	0.95	Chlorophyta	phylum	0.93	Mamiellophyceae	class	0.93	Mamiellales	order	0.93	Mamiellaceae	family	0.93	Micromonas_green_algae	genus	0.92	Micromonas_pusilla	species	0.92
3994651f52de24d1a9b02f4a1a3bb2da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Viridiplantae	0.96	Chlorophyta	phylum	0.96	Mamiellophyceae	class	0.96	Mamiellales	order	0.95	Mamiellaceae	family	0.95	Micromonas_green_algae	genus	0.95	Micromonas_pusilla	species	0.95
1544c2bef06e2176f37967840c30cec1	3029	5756	4180	4096	2408	2926	4344	3445	4436	3109	5069	5352	4862	3708	4557	3320	2469	4682	4284	882	2509	3587	3203	0	5937	3219	5235	4670	4285	4008	6498	1142	1355	2036	1222	1283	2553	2726	2517	3629	2871	2814	2479	4246	2486	2451	1745	3112	3332	4012	3491	2462	1425	3168	3507	2978	3072	4880	3182	1906	3507	3808	2906	2860	4464	5533	3503	3587	3569	2107	4722	5201	4223	3388	1937	4718	1384	1104	3205	3098	5050	0	0	Viridiplantae	0.98	Chlorophyta	phylum	0.98	Mamiellophyceae	class	0.98	Mamiellales	order	0.97	Mamiellaceae	family	0.97	Micromonas_green_algae	genus	0.97	Micromonas_pusilla	species	0.97
5316de9e5ea0f8d6c80d2619ce0310f9	477	1056	831	496	472	521	867	547	865	460	930	1229	824	710	824	612	469	679	780	240	372	995	347	0	1156	638	810	654	968	637	1107	230	82	122	71	90	227	182	346	415	367	263	282	0	277	249	232	470	367	593	440	271	262	479	767	471	417	1189	698	349	510	699	420	342	775	936	686	551	625	406	755	1052	920	480	210	541	194	197	705	485	811	0	0	Viridiplantae	0.97	Chlorophyta	phylum	0.97	Mamiellophyceae	class	0.97	Mamiellales	order	0.97	Mamiellaceae	family	0.97	Micromonas_green_algae	genus	0.97	Micromonas_pusilla	species	0.97
ed67fda721ccdf145a92f4658f65813d	20474	41382	28710	26380	17130	18463	27894	27661	28479	18005	42781	44887	36118	28247	32665	25369	18061	40726	28495	6829	17484	23481	22607	0	46895	22561	41530	27956	32220	29722	35849	9798	4705	7260	5208	5323	12986	11841	11745	17649	14643	14478	12842	14943	12856	14784	7773	9704	13584	21271	18312	11997	8869	19297	20281	15113	17682	26781	23539	14141	23162	25133	15325	17522	30297	31978	24867	23539	27241	15746	30194	39091	24630	22390	11099	29531	6554	7303	23897	19614	33851	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
6a8b261754a2efeb488f02d72bbed5d5	4283	7230	4848	4368	3376	3641	5358	4823	5859	3288	7754	8186	6277	5278	6189	4379	3224	7129	5088	1334	3401	4740	4172	0	7469	4120	6760	5652	5682	5237	6254	1711	1093	1675	1188	1005	2683	2471	2268	4534	2931	2870	2510	2773	2787	2887	2061	2687	3060	5058	3849	3189	1583	3964	4844	3381	3717	5946	3717	2414	4566	4486	3663	2941	5381	5821	4390	4430	5362	2740	5935	6686	4375	4287	2534	4975	1718	1500	4722	3593	6202	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
b9ed5a5af76c49345a52074f1bd5c2ef	3671	8329	5901	5800	3211	3899	5501	4913	6235	3699	6851	8571	7465	4837	6040	4609	3563	6895	6727	1465	3204	5180	4088	0	8316	4815	7555	5465	5898	5922	6488	2156	851	1364	992	928	2351	2032	1692	2853	2436	2459	2263	2123	2083	2456	1479	1760	2380	3782	3146	2540	1399	2489	3053	2709	2778	5298	2959	1833	4494	4543	2271	3268	5677	5824	4974	4796	4795	2569	6123	6222	3550	3936	1878	5659	1220	1572	4614	3993	6777	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
cd482bc9eeca6c2cf630d6ef9237d066	355	939	532	730	793	848	1501	1108	1185	933	635	953	985	726	1063	765	399	650	1084	184	451	624	685	0	1296	835	1086	658	911	1153	1345	374	52	112	74	86	119	129	115	245	177	137	160	119	148	159	98	128	223	361	285	189	142	370	342	244	300	648	358	258	308	391	330	606	834	960	735	687	653	406	832	1217	798	602	345	871	419	350	1022	934	1576	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
ec5ae995ef48a2b7945a5851dec78076	101	167	134	162	104	123	129	164	201	114	224	262	161	178	194	158	116	274	249	30	113	177	185	0	263	127	246	121	124	209	254	17	35	71	45	37	71	55	95	89	97	97	55	0	86	81	51	92	58	206	136	100	90	71	121	111	91	207	70	70	177	154	83	53	169	154	122	184	176	87	131	179	145	110	53	167	44	26	173	99	161	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
b83d1a5848b686b9b407e7f8245a0ebe	0	0	0	39	45	0	86	62	0	0	47	73	55	0	0	48	0	55	0	0	0	0	39	0	83	0	0	81	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	41	0	0	0	0	50	150	0	47	0	0	0	0	88	59	74	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
13e27687cf72f076898062bb3c8d7c97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
9c46f56ce3e2843c0e29cbd300197c5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Viridiplantae	1	Chlorophyta	phylum	1	Mamiellophyceae	class	1	Mamiellales	order	1	Mamiellaceae	family	1	Micromonas_green_algae	genus	1	Micromonas_pusilla	species	1
323b7dfc64097c5199d2e7fa8ad0793b	0	0	0	0	0	0	0	0	0	0	0	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metazoa	1	Chordata	phylum	1	Actinopteri	class	1	Gadiformes	order	1	Gaidropsaridae	family	1	Enchelyopus	genus	1	Enchelyopus_cimbrius	species	1
