Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
74787d97a501dab58ae7e94ce6523820	k__Metazoa; p__Chordata	1.000000000000018
580ec3fe97c70abf2520fbbc4c1ad70b	k__Metazoa; p__Chordata	1.000000000000003
00ed6ef3218f6c927405eab8c872fa09	k__Metazoa; p__Chordata	0.9999999999999963
32f6c92511ada85ef3549d02052b024a	k__Metazoa; p__Chordata	0.9999999999999839
2f99d670106a07d81e6d2b3463f47852	k__Metazoa; p__Chordata	0.9999999999999899
9bbbb4f8038a686708287dc251e1f112	k__Metazoa; p__Chordata	0.9999999999999952
1a2177a7925afaf63f78efacbe05ca59	k__Metazoa; p__Chordata	1.0000000000000049
f877c1decf5afb13d6bd449aab5677cc	k__Metazoa; p__Chordata	1.0000000000000064
12823379281482315e0d78885b733c9d	k__Metazoa; p__Chordata; c__Actinopteri; o__Osmeriformes; f__Salangidae; g__Mallotus; s__villosus	0.9989375210732967
64df09c21c53f9f024a6e2d572d8c5dd	k__Metazoa; p__Chordata	1.0000000000000038
92c65ac5e9c489079d572f9dc6d01bc5	k__Metazoa; p__Chordata	0.9999999999999997
f6e0b6b8bcc377f4d93aa8d67d93a98e	k__Metazoa; p__Chordata	1.000000000000012
7f70f84e67b38fb1a2b7cb4a096e37b7	k__Metazoa; p__Chordata; c__Aves; o__Galliformes; f__Phasianidae	0.7745148148828666
1916940d43d16df51dbc96f3e05ecf94	k__Metazoa; p__Chordata	0.9999999999999936
6e1327d8792220d766cc136f131294d7	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9919588624553886
2ee0293c756d3f13bbb7148e1febca44	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997082170553397
7fb1ee05ed517e8c2f79f8866f15781a	k__Metazoa; p__Chordata	1.0000000000000095
60dcb79dc622a98eed4b7f21a86816d5	k__Metazoa; p__Chordata	1.0000000000000087
c8181d00cd593c65220c9fe0ebaf5733	k__Metazoa; p__Chordata	0.9999999999999826
993e9d8fa01a29e93b092dd1560f4063	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9999687507826243
6d41c1d78a8070156c3d92d7abbba987	k__Metazoa; p__Chordata	0.9999999999999898
9078bc71e2b3542a62fca7ef61018608	k__Metazoa; p__Chordata	0.999999999999988
081456106533696b511dfdbb04980f95	k__Metazoa; p__Chordata	1.000000000000001
b5d80425e557ecb114a423123173118d	k__Metazoa; p__Chordata	1.0000000000000147
b81fc5f209543137968eb508542caf25	k__Metazoa; p__Chordata	0.9999999999999918
4034629843c6c7dd83a833a0e1066595	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9998772585798719
d645b40ebf73b248e838777807112da4	k__Metazoa; p__Chordata	0.9999999999999819
44e23a8aeba7b5b2ac2e0afd7819d72f	k__Metazoa; p__Chordata	0.9999999999999999
003dce77cd012ddb2febc1818a384ea5	k__Metazoa; p__Chordata	1.000000000000011
c74c7863ed918dabd6d3ab85c23613b5	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9999775023010318
ba58154c8e60a44ab0db25e8e6f8351b	k__Metazoa; p__Chordata	1.000000000000002
40c1decff64fe08b535706c201886e39	k__Metazoa; p__Chordata	1.0000000000000029
b24ee7159e4528d4526fe7fae6278561	k__Metazoa; p__Chordata	0.9999999999999926
1933a877439b3e1a5b56605dc8a4a066	k__Metazoa; p__Chordata	0.9999999999999865
2a537710e766948f160c4640483fdef1	k__Metazoa; p__Chordata	1.0000000000000016
5af08bcf5e8918984a9668e883698c10	k__Metazoa; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Pleuronectidae	0.9999990320079941
d6a86e5e393b343862318c3cb1949a68	k__Metazoa; p__Chordata	0.9999999999999887
d0df27ca7de74be5075761a1d684bbf8	k__Metazoa; p__Chordata	1.0000000000000049
4252b5f18ebb49750e14db520c5eb563	k__Metazoa; p__Chordata	0.9999999999999885
a745460f315e3b088708843058a06fda	k__Metazoa; p__Chordata	1.0000000000000027
554d8f09f1d95f90363e15a88ffbdbc0	k__Metazoa; p__Chordata	1.000000000000013
21164d512a9c5fc5af335ae4332423f8	k__Metazoa; p__Chordata	1.00000000000001
2b097417dd2756019ee1e22decb2f0b7	k__Metazoa; p__Chordata	1.0000000000000038
aac7984f334034efbd43f5963f0dbd93	k__Metazoa; p__Chordata	0.9999999999999877
2102ca33c1a6b5f5f97521414ed6c240	k__Metazoa; p__Chordata	0.9999999999999948
dc2e8d4e040e43c79670c265fcae7f09	k__Metazoa; p__Chordata	0.9999999999999841
88cf4da171f7589bcf77a3209dd71af2	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9937361811030614
11d3974d76bc7c435e82b411703bb107	k__Metazoa; p__Chordata	1.0000000000000098
afacf78b9abdfb9cfca1b81a5a6d42b2	k__Metazoa; p__Chordata	0.9999999999999963
69993bbbd7e9f880adc826880445b9be	k__Metazoa; p__Chordata	0.9999999999999982
